m_star, r_d, sigma_1au, sigma_rd, F_FUV, log10(m_dot)
0.300000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+04, -5.833242
0.300000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+04, -6.086657
0.300000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+04, -6.412973
0.300000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+04, -7.062474
0.300000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+04, -8.322494
0.300000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+04, -8.901220
0.300000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+04, -4.735329
0.300000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+04, -5.215209
0.300000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+04, -5.469448
0.300000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+04, -5.611941
0.300000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+04, -5.778604
0.300000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+04, -6.042333
0.300000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+04, -6.339573
0.300000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+04, -6.921845
0.300000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+04, -7.840337
0.300000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+04, -8.709256
0.300000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+04, -4.006074
0.300000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+04, -5.169477
0.300000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+04, -5.501586
0.300000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+04, -5.581558
0.300000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+04, -5.733814
0.300000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+04, -5.987951
0.300000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+04, -6.294340
0.300000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+04, -6.847912
0.300000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+04, -7.647277
0.300000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+04, -8.402203
0.300000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+05, -7.085534
0.300000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+05, -6.977386
0.300000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+05, -6.923561
0.300000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+05, -6.813817
0.300000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+05, -6.768522
0.300000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+05, -6.729849
0.300000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+05, -6.678522
0.300000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+05, -6.536572
0.300000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+05, -6.618834
0.300000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+05, -7.838771
0.300000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+05, -6.122820
0.300000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+05, -5.974733
0.300000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+05, -5.866039
0.300000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+05, -5.877413
0.300000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+05, -5.786449
0.300000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+05, -5.756790
0.300000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+05, -5.736713
0.300000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+05, -6.282795
0.300000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+05, -7.089581
0.300000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+05, -8.053122
0.300000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+05, -5.122375
0.300000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+05, -5.117017
0.300000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+05, -4.962459
0.300000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+05, -5.202459
0.300000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+05, -5.397983
0.300000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+05, -5.821698
0.300000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+05, -6.266400
0.300000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+05, -6.631408
0.300000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+05, -7.305310
0.300000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+05, -7.861657
0.300000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+05, -4.468210
0.300000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+05, -5.184167
0.300000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+05, -5.431882
0.300000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+05, -5.575979
0.300000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+05, -5.699806
0.300000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+05, -5.873195
0.300000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+05, -6.123411
0.300000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+05, -6.551372
0.300000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+05, -7.021084
0.300000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+05, -7.531850
0.300000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+05, -4.529874
0.300000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+05, -4.987068
0.300000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+05, -5.336552
0.300000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+05, -5.514890
0.300000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+05, -5.616999
0.300000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+05, -5.833063
0.300000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+05, -6.053731
0.300000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+05, -6.434334
0.300000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+05, -6.912109
0.300000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+05, -7.400974
0.300000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+05, -4.084434
0.300000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+05, -4.866012
0.300000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+05, -5.258517
0.300000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+05, -5.474094
0.300000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+05, -5.582759
0.300000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+05, -5.751663
0.300000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+05, -5.986820
0.300000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+05, -6.397683
0.300000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+05, -6.913676
0.300000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+05, -7.011414
0.600000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+00, -9.232486
0.600000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+00, -9.896936
0.600000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+00, -12.327715
0.600000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+00, -12.860921
0.600000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+00, -12.288543
0.600000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+00, -13.279939
0.600000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+00, -14.090528
0.600000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+00, -15.423930
0.600000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+00, -16.901570
0.600000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+00, -17.346816
0.600000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+00, -6.832106
0.600000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+00, -8.990827
0.600000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+00, -11.692998
0.600000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+00, -11.537734
0.600000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+00, -12.113600
0.600000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+00, -12.862011
0.600000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+00, -13.830623
0.600000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+00, -15.436223
0.600000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+00, -16.413800
0.600000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+00, -17.239063
0.600000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+00, -7.397282
0.600000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+00, -8.943011
0.600000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+00, -11.171332
0.600000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+00, -11.537471
0.600000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+00, -11.872533
0.600000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+00, -12.388514
0.600000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+00, -13.579900
0.600000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+00, -15.402598
0.600000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+00, -16.397878
0.600000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+00, -17.256243
0.600000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+00, -5.359980
0.600000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+00, -8.292313
0.600000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+00, -10.839571
0.600000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+00, -11.366742
0.600000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+00, -11.649693
0.600000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+00, -12.481804
0.600000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+00, -12.913076
0.600000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+00, -15.461152
0.600000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+00, -16.398059
0.600000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+00, -16.722702
0.600000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+00, -4.902723
0.600000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+00, -7.408373
0.600000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+00, -10.304913
0.600000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+00, -11.416938
0.600000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+00, -11.566499
0.600000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+00, -12.285806
0.600000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+00, -12.882662
0.600000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+00, -14.034376
0.600000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+00, -16.370850
0.600000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+00, -16.279655
0.600000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+00, -4.315875
0.600000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+00, -6.741296
0.600000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+00, -9.918839
0.600000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+00, -10.959136
0.600000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+00, -11.216491
0.600000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+00, -12.085170
0.600000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+00, -14.287521
0.600000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+00, -14.156941
0.600000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+00, -16.272592
0.600000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+00, -16.179043
0.600000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+01, -7.335757
0.600000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+01, -7.833856
0.600000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+01, -9.417337
0.600000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+01, -10.982840
0.600000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+01, -11.399681
0.600000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+01, -11.202409
0.600000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+01, -13.228525
0.600000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+01, -14.531127
0.600000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+01, -15.287874
0.600000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+01, -15.453552
0.600000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+01, -6.390228
0.600000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+01, -6.732644
0.600000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+01, -8.450414
0.600000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+01, -10.426082
0.600000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+01, -10.719541
0.600000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+01, -11.288333
0.600000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+01, -12.552631
0.600000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+01, -13.987837
0.600000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+01, -15.224085
0.600000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+01, -15.237535
0.600000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+01, -5.336229
0.600000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+01, -6.447380
0.600000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+01, -8.216884
0.600000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+01, -10.261010
0.600000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+01, -10.576811
0.600000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+01, -11.130732
0.600000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+01, -12.204986
0.600000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+01, -13.817944
0.600000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+01, -14.985615
0.600000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+01, -15.067826
0.600000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+01, -5.119631
0.600000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+01, -6.466694
0.600000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+01, -8.739280
0.600000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+01, -10.019319
0.600000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+01, -10.698704
0.600000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+01, -10.996317
0.600000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+01, -12.074881
0.600000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+01, -13.451746
0.600000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+01, -14.801676
0.600000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+01, -14.729734
0.600000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+01, -4.793029
0.600000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+01, -6.014281
0.600000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+01, -8.191073
0.600000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+01, -9.924617
0.600000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+01, -10.873265
0.600000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+01, -10.858176
0.600000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+01, -12.072508
0.600000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+01, -14.366117
0.600000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+01, -14.708463
0.600000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+01, -14.712280
0.600000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+01, -4.334627
0.600000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+01, -6.076480
0.600000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+01, -7.528920
0.600000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+01, -9.745047
0.600000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+01, -10.821093
0.600000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+01, -10.749927
0.600000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+01, -12.596334
0.600000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+01, -14.524067
0.600000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+01, -14.189205
0.600000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+01, -14.445141
0.600000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+02, -7.256236
0.600000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+02, -7.238469
0.600000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+02, -7.481625
0.600000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+02, -8.231111
0.600000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+02, -8.875014
0.600000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+02, -9.875742
0.600000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+02, -11.277341
0.600000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+02, -13.631310
0.600000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+02, -14.104569
0.600000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+02, -14.906919
0.600000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+02, -6.258708
0.600000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+02, -6.222595
0.600000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+02, -6.527048
0.600000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+02, -7.600454
0.600000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+02, -8.291480
0.600000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+02, -9.550952
0.600000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+02, -10.419381
0.600000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+02, -13.376081
0.600000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+02, -13.998656
0.600000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+02, -14.689443
0.600000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+02, -5.239328
0.600000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+02, -5.707179
0.600000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+02, -6.558158
0.600000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+02, -7.665572
0.600000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+02, -8.384668
0.600000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+02, -9.453043
0.600000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+02, -9.877302
0.600000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+02, -13.189090
0.600000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+02, -13.716063
0.600000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+02, -14.415863
0.600000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+02, -4.956769
0.600000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+02, -5.627674
0.600000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+02, -6.423086
0.600000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+02, -7.497354
0.600000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+02, -8.243503
0.600000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+02, -9.150030
0.600000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+02, -9.882103
